anio,mes,linea,linea-uri,estacion-uri,afluencia-media
2010,Diciembre,Linea 2,linea-2,cuatro-caminos,128660.16129032258
2010,Diciembre,Linea 2,linea-2,cuitlahuac,17957.451612903227
2010,Diciembre,Linea 2,linea-2,ermita,19675.451612903227
2010,Diciembre,Linea 2,linea-2,general-anaya,26003.870967741936
2010,Diciembre,Linea 2,linea-2,hidalgo,34025.16129032258
2010,Diciembre,Linea 2,linea-2,nativitas,22296.645161290322
2010,Diciembre,Linea 2,linea-2,normal,35893.645161290326
2010,Diciembre,Linea 2,linea-2,panteones,5412.032258064516
2010,Diciembre,Linea 2,linea-2,pino-suarez,13422.677419354839
2010,Diciembre,Linea 2,linea-2,popotla,6897.064516129032
2010,Diciembre,Linea 2,linea-2,portales,16939.25806451613
2010,Diciembre,Linea 2,linea-2,revolucion,28807.483870967742
2010,Diciembre,Linea 2,linea-2,san-antonio-abad,22929.032258064515
2010,Diciembre,Linea 2,linea-2,san-cosme,24038.032258064515
2010,Diciembre,Linea 2,linea-2,tacuba,38946.032258064515
2010,Diciembre,Linea 2,linea-2,tasquena,92849.25806451614
2010,Diciembre,Linea 2,linea-2,viaducto,24279.451612903227
2010,Diciembre,Linea 2,linea-2,villa-de-cortes,18168.548387096773
2010,Diciembre,Linea 2,linea-2,xola,16356.032258064517
2010,Diciembre,Linea 2,linea-2,zocalo-tenochtitlan,112864.93548387097
2010,Diciembre,Linea 3,linea-3,balderas,7494.870967741936
2010,Diciembre,Linea 3,linea-3,centro-medico,26414.677419354837
2010,Diciembre,Linea 3,linea-3,copilco,33807.54838709677
2010,Diciembre,Linea 3,linea-3,coyoacan,24184.41935483871
2010,Diciembre,Linea 3,linea-3,deportivo-18-de-marzo,44120.903225806454
2010,Diciembre,Linea 3,linea-3,division-del-norte,20496.064516129034
2010,Diciembre,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,30896.16129032258
2010,Diciembre,Linea 3,linea-3,eugenia,17351.41935483871
2010,Diciembre,Linea 3,linea-3,guerrero,14931.870967741936
2010,Diciembre,Linea 3,linea-3,hidalgo,23827.677419354837
2010,Diciembre,Linea 3,linea-3,hospital-general,23450.064516129034
2010,Diciembre,Linea 3,linea-3,indios-verdes,126389.0
2010,Diciembre,Linea 3,linea-3,juarez,21121.41935483871
2010,Diciembre,Linea 3,linea-3,la-raza,38912.6129032258
2010,Diciembre,Linea 3,linea-3,miguel-angel-de-quevedo,27453.41935483871
2010,Diciembre,Linea 3,linea-3,ninos-heroes,15887.354838709678
2010,Diciembre,Linea 3,linea-3,potrero,21222.387096774193
2010,Diciembre,Linea 3,linea-3,tlatelolco,23097.354838709678
2010,Diciembre,Linea 3,linea-3,universidad,46947.645161290326
2010,Diciembre,Linea 3,linea-3,viveros-derechos-humanos,24109.129032258064
2010,Diciembre,Linea 3,linea-3,zapata,36387.0
2010,Diciembre,Linea 4,linea-4,bondojito,6886.870967741936
2010,Diciembre,Linea 4,linea-4,canal-del-norte,9955.387096774193
2010,Diciembre,Linea 4,linea-4,candelaria,8005.741935483871
2010,Diciembre,Linea 4,linea-4,consulado,4614.0
2010,Diciembre,Linea 4,linea-4,fray-servando,8904.516129032258
2010,Diciembre,Linea 4,linea-4,jamaica,7609.096774193548
2010,Diciembre,Linea 4,linea-4,martin-carrera,21088.774193548386
2010,Diciembre,Linea 4,linea-4,morelos,8360.258064516129
2010,Diciembre,Linea 4,linea-4,santa-anita,2124.3225806451615
2010,Diciembre,Linea 4,linea-4,talisman,6199.903225806452
2010,Diciembre,Linea 5,linea-5,aragon,7177.032258064516
2010,Diciembre,Linea 5,linea-5,autobuses-del-norte,26171.1935483871
2010,Diciembre,Linea 5,linea-5,consulado,5268.774193548387
2010,Diciembre,Linea 5,linea-5,eduardo-molina,6553.322580645161
2010,Diciembre,Linea 5,linea-5,hangares,4845.419354838709
2010,Diciembre,Linea 5,linea-5,instituto-del-petroleo,5350.677419354839
2010,Diciembre,Linea 5,linea-5,la-raza,10685.967741935483
2010,Diciembre,Linea 5,linea-5,misterios,8473.516129032258
2010,Diciembre,Linea 5,linea-5,oceania,8324.645161290322
2010,Diciembre,Linea 5,linea-5,pantitlan,93037.83870967742
2010,Diciembre,Linea 5,linea-5,politecnico,34500.8064516129
2010,Diciembre,Linea 5,linea-5,terminal-aerea,13877.741935483871
2010,Diciembre,Linea 5,linea-5,valle-gomez,3734.5806451612902
2010,Diciembre,Linea 6,linea-6,deportivo-18-de-marzo,2022.5483870967741
2010,Diciembre,Linea 6,linea-6,el-rosario,18744.129032258064
2010,Diciembre,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,15489.967741935483
2010,Diciembre,Linea 6,linea-6,instituto-del-petroleo,3430.935483870968
2010,Diciembre,Linea 6,linea-6,la-villa-basilica,18111.1935483871
2010,Diciembre,Linea 6,linea-6,lindavista,15563.41935483871
2010,Diciembre,Linea 6,linea-6,martin-carrera,30790.322580645163
2010,Diciembre,Linea 6,linea-6,norte-45,6834.193548387097
2010,Diciembre,Linea 6,linea-6,tezozomoc,1990.225806451613
2010,Diciembre,Linea 6,linea-6,uam-azcapotzalco,6463.290322580645
2010,Diciembre,Linea 6,linea-6,vallejo,3734.451612903226
2010,Diciembre,Linea 7,linea-7,aquiles-serdan,15646.741935483871
2010,Diciembre,Linea 7,linea-7,auditorio,26187.290322580644
2010,Diciembre,Linea 7,linea-7,barranca-del-muerto,32970.3870967742
2010,Diciembre,Linea 7,linea-7,camarones,13028.870967741936
2010,Diciembre,Linea 7,linea-7,constituyentes,6460.8387096774195
2010,Diciembre,Linea 7,linea-7,el-rosario,34573.41935483871
2010,Diciembre,Linea 7,linea-7,mixcoac,16503.612903225807
2010,Diciembre,Linea 7,linea-7,polanco,27928.225806451614
2010,Diciembre,Linea 7,linea-7,refineria,9299.41935483871
2010,Diciembre,Linea 7,linea-7,san-antonio,11586.225806451614
2010,Diciembre,Linea 7,linea-7,san-joaquin,18050.548387096773
2010,Diciembre,Linea 7,linea-7,san-pedro-de-los-pinos,9807.516129032258
2010,Diciembre,Linea 7,linea-7,tacuba,7080.806451612903
2010,Diciembre,Linea 7,linea-7,tacubaya,5064.645161290323
2010,Diciembre,Linea 8,linea-8,aculco,11237.387096774193
2010,Diciembre,Linea 8,linea-8,apatlaco,9866.225806451614
2010,Diciembre,Linea 8,linea-8,atlalilco,17629.322580645163
2010,Diciembre,Linea 8,linea-8,bellas-artes,23568.41935483871
2010,Diciembre,Linea 8,linea-8,cerro-de-la-estrella,11462.41935483871
2010,Diciembre,Linea 8,linea-8,chabacano,3214.935483870968
2010,Diciembre,Linea 8,linea-8,constitucion-de-1917,111223.83870967742
2010,Diciembre,Linea 8,linea-8,coyuya,20727.41935483871
2010,Diciembre,Linea 8,linea-8,doctores,11257.290322580646
2010,Diciembre,Linea 8,linea-8,escuadron-201,24307.83870967742
2010,Diciembre,Linea 8,linea-8,garibaldi-lagunilla,22654.225806451614
2010,Diciembre,Linea 8,linea-8,iztacalco,21198.16129032258
2010,Diciembre,Linea 8,linea-8,iztapalapa,10017.483870967742
2010,Diciembre,Linea 8,linea-8,la-viga,7268.903225806452
2010,Diciembre,Linea 8,linea-8,obrera,15439.129032258064
2010,Diciembre,Linea 8,linea-8,salto-del-agua,21334.09677419355
2010,Diciembre,Linea 8,linea-8,san-juan-de-letran,35725.032258064515
2010,Diciembre,Linea 8,linea-8,santa-anita,6866.193548387097
2010,Diciembre,Linea 8,linea-8,uam-i,25816.83870967742
2010,Diciembre,Linea 9,linea-9,centro-medico,6630.225806451613
2010,Diciembre,Linea 9,linea-9,chabacano,12155.354838709678
2010,Diciembre,Linea 9,linea-9,chilpancingo,38455.48387096774
2010,Diciembre,Linea 9,linea-9,ciudad-deportiva,5814.870967741936
2010,Diciembre,Linea 9,linea-9,jamaica,11191.064516129032
2010,Diciembre,Linea 9,linea-9,lazaro-cardenas,12304.354838709678
2010,Diciembre,Linea 9,linea-9,mixiuhca,22732.548387096773
2010,Diciembre,Linea 9,linea-9,pantitlan,77623.80645161291
2010,Diciembre,Linea 9,linea-9,patriotismo,12998.258064516129
2010,Diciembre,Linea 9,linea-9,puebla,29765.967741935485
2010,Diciembre,Linea 9,linea-9,tacubaya,51496.354838709674
2010,Diciembre,Linea 9,linea-9,velodromo,12220.677419354839
2010,Diciembre,Linea A,linea-A,acatitla,15771.774193548386
2010,Diciembre,Linea A,linea-A,agricola-oriental,10085.741935483871
2010,Diciembre,Linea A,linea-A,canal-de-san-juan,13430.451612903225
2010,Diciembre,Linea A,linea-A,guelatao,14033.322580645161
2010,Diciembre,Linea A,linea-A,la-paz,26944.612903225807
2010,Diciembre,Linea A,linea-A,los-reyes,22058.354838709678
2010,Diciembre,Linea A,linea-A,pantitlan,82469.80645161291
2010,Diciembre,Linea A,linea-A,penon-viejo,12009.161290322581
2010,Diciembre,Linea A,linea-A,santa-marta,25823.516129032258
2010,Diciembre,Linea A,linea-A,tepalcates,14975.967741935483
2010,Diciembre,Linea B,linea-B,bosque-de-aragon,6227.193548387097
2010,Diciembre,Linea B,linea-B,buenavista,54931.22580645161
2010,Diciembre,Linea B,linea-B,ciudad-azteca,52389.83870967742
2010,Diciembre,Linea B,linea-B,deportivo-oceania,17621.09677419355
2010,Diciembre,Linea B,linea-B,ecatepec,30114.451612903227
2010,Diciembre,Linea B,linea-B,garibaldi-lagunilla,11543.612903225807
2010,Diciembre,Linea B,linea-B,guerrero,5206.677419354839
2010,Diciembre,Linea B,linea-B,impulsora,27486.83870967742
2010,Diciembre,Linea B,linea-B,lagunilla,42098.290322580644
2010,Diciembre,Linea B,linea-B,morelos,5514.387096774193
2010,Diciembre,Linea B,linea-B,muzquiz,37294.93548387097
2010,Diciembre,Linea B,linea-B,nezahualcoyotl,19763.032258064515
2010,Diciembre,Linea B,linea-B,oceania,10226.709677419354
2010,Diciembre,Linea B,linea-B,olimpica,20837.25806451613
2010,Diciembre,Linea B,linea-B,plaza-aragon,28536.387096774193
2010,Diciembre,Linea B,linea-B,ricardo-flores-magon,6096.774193548387
2010,Diciembre,Linea B,linea-B,rio-de-los-remedios,27684.870967741936
2010,Diciembre,Linea B,linea-B,romero-rubio,9961.451612903225
2010,Diciembre,Linea B,linea-B,san-lazaro,17512.967741935485
2010,Diciembre,Linea B,linea-B,tepito,35908.032258064515
2010,Diciembre,Linea B,linea-B,villa-de-aragon,13421.41935483871
2010,Enero,Linea 1,linea-1,balbuena,11196.935483870968
2010,Enero,Linea 1,linea-1,balderas,15948.322580645161
2010,Enero,Linea 1,linea-1,boulevard-puerto-aereo,28150.967741935485
2010,Enero,Linea 1,linea-1,candelaria,23291.16129032258
2010,Enero,Linea 1,linea-1,chapultepec,53201.709677419356
2010,Enero,Linea 1,linea-1,cuauhtemoc,18154.451612903227
2010,Enero,Linea 1,linea-1,gomez-farias,41198.32258064516
2010,Enero,Linea 1,linea-1,insurgentes,50569.096774193546
2010,Enero,Linea 1,linea-1,isabel-la-catolica,19735.548387096773
2010,Enero,Linea 1,linea-1,juanacatlan,5106.612903225807
2010,Enero,Linea 1,linea-1,merced,48734.3870967742
2010,Enero,Linea 1,linea-1,moctezuma,25670.8064516129
2010,Enero,Linea 1,linea-1,observatorio,63784.032258064515
2010,Enero,Linea 1,linea-1,pantitlan,37955.967741935485
2010,Enero,Linea 1,linea-1,pino-suarez,29714.774193548386
2010,Enero,Linea 1,linea-1,salto-del-agua,18923.645161290322
2010,Enero,Linea 1,linea-1,san-lazaro,28250.677419354837
2010,Enero,Linea 1,linea-1,sevilla,22389.612903225807
2010,Enero,Linea 1,linea-1,tacubaya,31446.322580645163
2010,Enero,Linea 1,linea-1,zaragoza,50927.83870967742
2010,Enero,Linea 12,linea-12,atlalilco,0.0
2010,Enero,Linea 12,linea-12,calle-11,0.0
2010,Enero,Linea 12,linea-12,culhuacan,0.0
2010,Enero,Linea 12,linea-12,eje-central,0.0
2010,Enero,Linea 12,linea-12,ermita,0.0
2010,Enero,Linea 12,linea-12,hospital-20-de-noviembre,0.0
2010,Enero,Linea 12,linea-12,insurgentes-sur,0.0
2010,Enero,Linea 12,linea-12,lomas-estrella,0.0
2010,Enero,Linea 12,linea-12,mexicaltzingo,0.0
2010,Enero,Linea 12,linea-12,mixcoac,0.0
2010,Enero,Linea 12,linea-12,nopalera,0.0
2010,Enero,Linea 12,linea-12,olivos,0.0
2010,Enero,Linea 12,linea-12,parque-de-los-venados,0.0
2010,Enero,Linea 12,linea-12,periferico-oriente,0.0
2010,Enero,Linea 12,linea-12,san-andres-tomatlan,0.0
2010,Enero,Linea 12,linea-12,tezonco,0.0
2010,Enero,Linea 12,linea-12,tlahuac,0.0
2010,Enero,Linea 12,linea-12,tlaltenco,0.0
2010,Enero,Linea 12,linea-12,zapata,0.0
2010,Enero,Linea 12,linea-12,zapotitlan,0.0
2010,Enero,Linea 2,linea-2,allende,28987.290322580644
2010,Enero,Linea 2,linea-2,bellas-artes,23722.870967741936
2010,Enero,Linea 2,linea-2,chabacano,22076.645161290322
2010,Enero,Linea 2,linea-2,colegio-militar,13109.41935483871
2010,Enero,Linea 2,linea-2,cuatro-caminos,118951.90322580645
2010,Enero,Linea 2,linea-2,cuitlahuac,15738.516129032258
2010,Enero,Linea 2,linea-2,ermita,17590.451612903227
2010,Enero,Linea 2,linea-2,general-anaya,24583.1935483871
2010,Enero,Linea 2,linea-2,hidalgo,27171.967741935485
2010,Enero,Linea 2,linea-2,nativitas,19086.935483870966
2010,Enero,Linea 2,linea-2,normal,31339.516129032258
2010,Enero,Linea 2,linea-2,panteones,7064.0
2010,Enero,Linea 2,linea-2,pino-suarez,11111.41935483871
2010,Enero,Linea 2,linea-2,popotla,7818.870967741936
2010,Enero,Linea 2,linea-2,portales,15317.870967741936
2010,Enero,Linea 2,linea-2,revolucion,30810.645161290322
2010,Enero,Linea 2,linea-2,san-antonio-abad,16096.09677419355
2010,Enero,Linea 2,linea-2,san-cosme,18905.1935483871
2010,Enero,Linea 2,linea-2,tacuba,34462.48387096774
2010,Enero,Linea 2,linea-2,tasquena,70422.80645161291
2010,Enero,Linea 2,linea-2,viaducto,17033.612903225807
2010,Enero,Linea 2,linea-2,villa-de-cortes,13708.129032258064
2010,Enero,Linea 2,linea-2,xola,15733.193548387097
2010,Enero,Linea 2,linea-2,zocalo-tenochtitlan,85100.19354838709
2010,Enero,Linea 3,linea-3,balderas,6744.032258064516
2010,Enero,Linea 3,linea-3,centro-medico,19365.870967741936
2010,Enero,Linea 3,linea-3,copilco,31162.8064516129
2010,Enero,Linea 3,linea-3,coyoacan,21388.064516129034
2010,Enero,Linea 3,linea-3,deportivo-18-de-marzo,36755.6129032258
2010,Enero,Linea 3,linea-3,division-del-norte,18115.709677419356
2010,Enero,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,26816.1935483871
2010,Enero,Linea 3,linea-3,eugenia,17806.064516129034
2010,Enero,Linea 3,linea-3,guerrero,12384.290322580646
2010,Enero,Linea 3,linea-3,hidalgo,21009.645161290322
2010,Enero,Linea 3,linea-3,hospital-general,21918.548387096773
2010,Enero,Linea 3,linea-3,indios-verdes,118120.3870967742
2010,Enero,Linea 3,linea-3,juarez,15982.774193548386
2010,Enero,Linea 3,linea-3,la-raza,37221.74193548387
2010,Enero,Linea 3,linea-3,miguel-angel-de-quevedo,24295.25806451613
2010,Enero,Linea 3,linea-3,ninos-heroes,16462.967741935485
2010,Enero,Linea 3,linea-3,potrero,19889.548387096773
2010,Enero,Linea 3,linea-3,tlatelolco,22151.1935483871
2010,Enero,Linea 3,linea-3,universidad,49433.32258064516
2010,Enero,Linea 3,linea-3,viveros-derechos-humanos,21666.967741935485
2010,Enero,Linea 3,linea-3,zapata,35845.77419354839
2010,Enero,Linea 4,linea-4,bondojito,5142.193548387097
2010,Enero,Linea 4,linea-4,canal-del-norte,7143.258064516129
2010,Enero,Linea 4,linea-4,candelaria,5707.903225806452
2010,Enero,Linea 4,linea-4,consulado,3597.2580645161293
2010,Enero,Linea 4,linea-4,fray-servando,5989.064516129032
2010,Enero,Linea 4,linea-4,jamaica,5601.741935483871
2010,Enero,Linea 4,linea-4,martin-carrera,13774.516129032258
2010,Enero,Linea 4,linea-4,morelos,5918.1612903225805
2010,Enero,Linea 4,linea-4,santa-anita,1942.1290322580646
2010,Enero,Linea 4,linea-4,talisman,4587.1612903225805
2010,Enero,Linea 5,linea-5,aragon,6258.0
2010,Enero,Linea 5,linea-5,autobuses-del-norte,24294.83870967742
2010,Enero,Linea 5,linea-5,consulado,2680.3870967741937
2010,Enero,Linea 5,linea-5,eduardo-molina,5304.419354838709
2010,Enero,Linea 5,linea-5,hangares,3983.935483870968
2010,Enero,Linea 5,linea-5,instituto-del-petroleo,4630.677419354839
2010,Enero,Linea 5,linea-5,la-raza,8942.612903225807
2010,Enero,Linea 5,linea-5,misterios,7007.548387096775
2010,Enero,Linea 5,linea-5,oceania,7271.4838709677415
2010,Enero,Linea 5,linea-5,pantitlan,75650.93548387097
2010,Enero,Linea 5,linea-5,politecnico,30519.483870967742
2010,Enero,Linea 5,linea-5,terminal-aerea,12320.58064516129
2010,Enero,Linea 5,linea-5,valle-gomez,3585.483870967742
2010,Enero,Linea 6,linea-6,deportivo-18-de-marzo,1396.4516129032259
2010,Enero,Linea 6,linea-6,el-rosario,15686.741935483871
2010,Enero,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,9673.193548387097
2010,Enero,Linea 6,linea-6,instituto-del-petroleo,2922.9032258064517
2010,Enero,Linea 6,linea-6,la-villa-basilica,14383.161290322581
2010,Enero,Linea 6,linea-6,lindavista,13679.451612903225
2010,Enero,Linea 6,linea-6,martin-carrera,22781.0
2010,Enero,Linea 6,linea-6,norte-45,5525.8387096774195
2010,Enero,Linea 6,linea-6,tezozomoc,2358.483870967742
2010,Enero,Linea 6,linea-6,uam-azcapotzalco,5412.4838709677415
2010,Enero,Linea 6,linea-6,vallejo,3946.6451612903224
2010,Enero,Linea 7,linea-7,aquiles-serdan,13266.451612903225
2010,Enero,Linea 7,linea-7,auditorio,21122.1935483871
2010,Enero,Linea 7,linea-7,barranca-del-muerto,30136.8064516129
2010,Enero,Linea 7,linea-7,camarones,9190.032258064517
2010,Enero,Linea 7,linea-7,constituyentes,4783.322580645161
2010,Enero,Linea 7,linea-7,el-rosario,32229.74193548387
2010,Enero,Linea 7,linea-7,mixcoac,18679.870967741936
2010,Enero,Linea 7,linea-7,polanco,22853.290322580644
2010,Enero,Linea 7,linea-7,refineria,5607.8387096774195
2010,Enero,Linea 7,linea-7,san-antonio,9941.193548387097
2010,Enero,Linea 7,linea-7,san-joaquin,13741.09677419355
2010,Enero,Linea 7,linea-7,san-pedro-de-los-pinos,7686.612903225807
2010,Enero,Linea 7,linea-7,tacuba,5187.677419354839
2010,Enero,Linea 7,linea-7,tacubaya,4233.903225806452
2010,Enero,Linea 8,linea-8,aculco,9642.129032258064
2010,Enero,Linea 8,linea-8,apatlaco,11327.064516129032
2010,Enero,Linea 8,linea-8,atlalilco,14914.90322580645
2010,Enero,Linea 8,linea-8,bellas-artes,19035.870967741936
2010,Enero,Linea 8,linea-8,cerro-de-la-estrella,10035.193548387097
2010,Enero,Linea 8,linea-8,chabacano,3481.967741935484
2010,Enero,Linea 8,linea-8,constitucion-de-1917,85634.16129032258
2010,Enero,Linea 8,linea-8,coyuya,19132.58064516129
2010,Enero,Linea 8,linea-8,doctores,8188.032258064516
2010,Enero,Linea 8,linea-8,escuadron-201,21775.612903225807
2010,Enero,Linea 8,linea-8,garibaldi-lagunilla,20240.032258064515
2010,Enero,Linea 8,linea-8,iztacalco,14433.290322580646
2010,Enero,Linea 8,linea-8,iztapalapa,8264.967741935483
2010,Enero,Linea 8,linea-8,la-viga,5969.967741935484
2010,Enero,Linea 8,linea-8,obrera,13172.41935483871
2010,Enero,Linea 8,linea-8,salto-del-agua,16805.967741935485
2010,Enero,Linea 8,linea-8,san-juan-de-letran,29259.25806451613
2010,Enero,Linea 8,linea-8,santa-anita,5975.354838709677
2010,Enero,Linea 8,linea-8,uam-i,20365.709677419356
2010,Enero,Linea 9,linea-9,centro-medico,6171.548387096775
2010,Enero,Linea 9,linea-9,chabacano,10180.677419354839
2010,Enero,Linea 9,linea-9,chilpancingo,37185.48387096774
2010,Enero,Linea 9,linea-9,ciudad-deportiva,4945.806451612903
2010,Enero,Linea 9,linea-9,jamaica,8956.09677419355
2010,Enero,Linea 9,linea-9,lazaro-cardenas,10411.806451612903
2010,Enero,Linea 9,linea-9,mixiuhca,18207.677419354837
2010,Enero,Linea 9,linea-9,pantitlan,86961.83870967742
2010,Enero,Linea 9,linea-9,patriotismo,10496.838709677419
2010,Enero,Linea 9,linea-9,puebla,25987.90322580645
2010,Enero,Linea 9,linea-9,tacubaya,45311.93548387097
2010,Enero,Linea 9,linea-9,velodromo,7555.032258064516
2010,Enero,Linea A,linea-A,acatitla,12746.161290322581
2010,Enero,Linea A,linea-A,agricola-oriental,7679.225806451613
2010,Enero,Linea A,linea-A,canal-de-san-juan,5871.741935483871
2010,Enero,Linea A,linea-A,guelatao,14253.709677419354
2010,Enero,Linea A,linea-A,la-paz,24067.032258064515
2010,Enero,Linea A,linea-A,los-reyes,18274.516129032258
2010,Enero,Linea A,linea-A,pantitlan,69837.93548387097
2010,Enero,Linea A,linea-A,penon-viejo,9451.58064516129
2010,Enero,Linea A,linea-A,santa-marta,21688.870967741936
2010,Enero,Linea A,linea-A,tepalcates,12948.838709677419
2010,Enero,Linea B,linea-B,bosque-de-aragon,5695.5161290322585
2010,Enero,Linea B,linea-B,buenavista,39539.74193548387
2010,Enero,Linea B,linea-B,ciudad-azteca,50210.032258064515
2010,Enero,Linea B,linea-B,deportivo-oceania,15313.612903225807
2010,Enero,Linea B,linea-B,ecatepec,23852.129032258064
2010,Enero,Linea B,linea-B,garibaldi-lagunilla,7774.709677419355
2010,Enero,Linea B,linea-B,guerrero,2907.516129032258
2010,Enero,Linea B,linea-B,impulsora,23020.83870967742
2010,Enero,Linea B,linea-B,lagunilla,25325.225806451614
2010,Enero,Linea B,linea-B,morelos,4567.258064516129
2010,Enero,Linea B,linea-B,muzquiz,30642.548387096773
2010,Enero,Linea B,linea-B,nezahualcoyotl,20355.709677419356
2010,Enero,Linea B,linea-B,oceania,6670.903225806452
2010,Enero,Linea B,linea-B,olimpica,17206.8064516129
2010,Enero,Linea B,linea-B,plaza-aragon,21213.677419354837
2010,Enero,Linea B,linea-B,ricardo-flores-magon,5272.709677419355
2010,Enero,Linea B,linea-B,rio-de-los-remedios,19717.483870967742
2010,Enero,Linea B,linea-B,romero-rubio,8555.193548387097
2010,Enero,Linea B,linea-B,san-lazaro,14378.322580645161
2010,Enero,Linea B,linea-B,tepito,23720.74193548387
2010,Enero,Linea B,linea-B,villa-de-aragon,11487.806451612903
2010,Febrero,Linea 1,linea-1,balbuena,12168.035714285714
2010,Febrero,Linea 1,linea-1,balderas,18777.821428571428
2010,Febrero,Linea 1,linea-1,boulevard-puerto-aereo,30622.571428571428
2010,Febrero,Linea 1,linea-1,candelaria,23266.464285714286
2010,Febrero,Linea 1,linea-1,chapultepec,61366.96428571428
2010,Febrero,Linea 1,linea-1,cuauhtemoc,20171.285714285714
2010,Febrero,Linea 1,linea-1,gomez-farias,41742.642857142855
2010,Febrero,Linea 1,linea-1,insurgentes,55181.07142857143
2010,Febrero,Linea 1,linea-1,isabel-la-catolica,22335.928571428572
2010,Febrero,Linea 1,linea-1,juanacatlan,6895.892857142857
2010,Febrero,Linea 1,linea-1,merced,49905.71428571428
2010,Febrero,Linea 1,linea-1,moctezuma,29917.678571428572
2010,Febrero,Linea 1,linea-1,observatorio,69602.67857142857
